source_path,start_frame,end_frame,new_name,name,style1,style2
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,1950,2250,000444.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,2100,2400,000445.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,2250,2550,000446.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,2400,2700,000447.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,2550,2850,000448.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,2700,3000,000449.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,2850,3150,000450.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,3000,3300,000451.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,3150,3450,000452.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,3300,3600,000453.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,3450,3750,000454.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,3600,3900,000455.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,3750,4050,000456.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,3900,4200,000457.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,4050,4350,000458.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,4200,4500,000459.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,4350,4650,000460.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,4500,4800,000461.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,4650,4950,000462.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,4800,5100,000463.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,4950,5250,000464.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,5100,5400,000465.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,5250,5550,000466.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,5400,5700,000467.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,5550,5850,000468.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,5700,6000,000469.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/020.npy,5850,6150,000470.npy,ineedyou,Mix,Korean
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,0,300,000471.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,150,450,000472.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,300,600,000473.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,450,750,000474.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,600,900,000475.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,750,1050,000476.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,900,1200,000477.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,1050,1350,000478.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,1200,1500,000479.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,1350,1650,000480.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,1500,1800,000481.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,1650,1950,000482.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,1800,2100,000483.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,1950,2250,000484.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,2100,2400,000485.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,2250,2550,000486.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,2400,2700,000487.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,2550,2850,000488.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,2700,3000,000489.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,2850,3150,000490.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,3000,3300,000491.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,3150,3450,000492.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/021.npy,3300,3600,000493.npy,dunhuang1,Classic,DunHuang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/022.npy,0,300,000494.npy,gudian1,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/022.npy,150,450,000495.npy,gudian1,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/022.npy,300,600,000496.npy,gudian1,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/022.npy,450,750,000497.npy,gudian1,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/022.npy,600,900,000498.npy,gudian1,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/022.npy,750,1050,000499.npy,gudian1,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/022.npy,900,1200,000500.npy,gudian1,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/022.npy,1050,1350,000501.npy,gudian1,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/022.npy,1200,1500,000502.npy,gudian1,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/022.npy,1350,1650,000503.npy,gudian1,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/023.npy,0,300,000504.npy,gudian2,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/023.npy,150,450,000505.npy,gudian2,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/023.npy,300,600,000506.npy,gudian2,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/023.npy,450,750,000507.npy,gudian2,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/023.npy,600,900,000508.npy,gudian2,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/023.npy,750,1050,000509.npy,gudian2,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/023.npy,900,1200,000510.npy,gudian2,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/023.npy,1050,1350,000511.npy,gudian2,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/023.npy,1200,1500,000512.npy,gudian2,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/023.npy,1350,1650,000513.npy,gudian2,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/023.npy,1500,1800,000514.npy,gudian2,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/023.npy,1650,1950,000515.npy,gudian2,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/023.npy,1800,2100,000516.npy,gudian2,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/023.npy,1950,2250,000517.npy,gudian2,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/023.npy,2100,2400,000518.npy,gudian2,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/024.npy,0,300,000519.npy,gudian3,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/024.npy,150,450,000520.npy,gudian3,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/024.npy,300,600,000521.npy,gudian3,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/024.npy,450,750,000522.npy,gudian3,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/024.npy,600,900,000523.npy,gudian3,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/024.npy,750,1050,000524.npy,gudian3,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/024.npy,900,1200,000525.npy,gudian3,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/024.npy,1050,1350,000526.npy,gudian3,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/024.npy,1200,1500,000527.npy,gudian3,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/024.npy,1350,1650,000528.npy,gudian3,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/024.npy,1500,1800,000529.npy,gudian3,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/024.npy,1650,1950,000530.npy,gudian3,Classic,ShenYun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,0,300,000531.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,150,450,000532.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,300,600,000533.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,450,750,000534.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,600,900,000535.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,750,1050,000536.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,900,1200,000537.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,1050,1350,000538.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,1200,1500,000539.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,1350,1650,000540.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,1500,1800,000541.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,1650,1950,000542.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,1800,2100,000543.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,1950,2250,000544.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,2100,2400,000545.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,2250,2550,000546.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,2400,2700,000547.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,2550,2850,000548.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,2700,3000,000549.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,2850,3150,000550.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,3000,3300,000551.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,3150,3450,000552.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,3300,3600,000553.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,3450,3750,000554.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/025.npy,3600,3900,000555.npy,hantang1,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,0,300,000556.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,150,450,000557.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,300,600,000558.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,450,750,000559.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,600,900,000560.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,750,1050,000561.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,900,1200,000562.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,1050,1350,000563.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,1200,1500,000564.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,1350,1650,000565.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,1500,1800,000566.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,1650,1950,000567.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,1800,2100,000568.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,1950,2250,000569.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,2100,2400,000570.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,2250,2550,000571.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,2400,2700,000572.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,2550,2850,000573.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,2700,3000,000574.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,2850,3150,000575.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,3000,3300,000576.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,3150,3450,000577.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,3300,3600,000578.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,3450,3750,000579.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,3600,3900,000580.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/026.npy,3750,4050,000581.npy,hantang2,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,0,300,000582.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,150,450,000583.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,300,600,000584.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,450,750,000585.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,600,900,000586.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,750,1050,000587.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,900,1200,000588.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,1050,1350,000589.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,1200,1500,000590.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,1350,1650,000591.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,1500,1800,000592.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,1650,1950,000593.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,1800,2100,000594.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,1950,2250,000595.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,2100,2400,000596.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,2250,2550,000597.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,2400,2700,000598.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,2550,2850,000599.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,2700,3000,000600.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,2850,3150,000601.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,3000,3300,000602.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,3150,3450,000603.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,3300,3600,000604.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,3450,3750,000605.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,3600,3900,000606.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,3750,4050,000607.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,3900,4200,000608.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,4050,4350,000609.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,4200,4500,000610.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,4350,4650,000611.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,4500,4800,000612.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/027.npy,4650,4950,000613.npy,hantang3,Classic,HanTang
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/028.npy,0,300,000614.npy,kunwu1,Classic,Kun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/028.npy,150,450,000615.npy,kunwu1,Classic,Kun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/028.npy,300,600,000616.npy,kunwu1,Classic,Kun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/028.npy,450,750,000617.npy,kunwu1,Classic,Kun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/028.npy,600,900,000618.npy,kunwu1,Classic,Kun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/028.npy,750,1050,000619.npy,kunwu1,Classic,Kun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/028.npy,900,1200,000620.npy,kunwu1,Classic,Kun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/028.npy,1050,1350,000621.npy,kunwu1,Classic,Kun
/home/ripemangobox/Coding/Github/Motion/HumanML3D-main/fd_pose_data_checked/finedance/1/028.npy,1200,1500,000622.npy,kunwu1,Classic,Kun
